network,seed,case_id,source,class_label,class_name,dice,hd95
nnunet_v1,20260521,156052000037130,HZAU,8,abdominal_and_pelvic_cavity,0.994699,1.0180
nnunet_v1,20260521,156052000037130,HZAU,9,head,0.978180,10.0000
nnunet_v1,20260521,156052000036762,HZAU,1,front,0.982653,10.0000
nnunet_v1,20260521,156052000036762,HZAU,2,middle,0.978584,10.0000
nnunet_v1,20260521,156052000036762,HZAU,3,end,0.987471,5.0000
nnunet_v1,20260521,156052000036762,HZAU,4,left_kidney,0.979384,1.2510
nnunet_v1,20260521,156052000036762,HZAU,5,right_kidney,0.976911,1.2510
nnunet_v1,20260521,156052000036762,HZAU,7,thoracic_cavity,0.992350,1.2510
nnunet_v1,20260521,156052000036762,HZAU,8,abdominal_and_pelvic_cavity,0.993474,1.7692
nnunet_v1,20260521,156052000036762,HZAU,9,head,0.987365,5.0000
nnunet_v1,20260521,146478_111610,TB,1,front,0.978631,15.1266
nnunet_v1,20260521,146478_111610,TB,2,middle,0.962367,15.0000
nnunet_v1,20260521,146478_111610,TB,3,end,0.980793,9.2755
nnunet_v1,20260521,146478_111610,TB,4,left_kidney,0.951850,2.9297
nnunet_v1,20260521,146478_111610,TB,5,right_kidney,0.952934,2.1837
nnunet_v1,20260521,146478_111610,TB,6,testis,0.938314,5.0000
nnunet_v1,20260521,146478_111610,TB,7,thoracic_cavity,0.976043,3.9062
nnunet_v1,20260521,146478_111610,TB,8,abdominal_and_pelvic_cavity,0.980788,4.8828
nnunet_v1,20260521,156052000036792,HZAU,1,front,0.924672,40.1562
nnunet_v1,20260521,156052000036792,HZAU,2,middle,0.984920,5.0000
nnunet_v1,20260521,156052000036792,HZAU,3,end,0.989466,5.0000
nnunet_v1,20260521,156052000036792,HZAU,4,left_kidney,0.895238,148.0761
nnunet_v1,20260521,156052000036792,HZAU,5,right_kidney,0.866776,10.6886
nnunet_v1,20260521,156052000036792,HZAU,7,thoracic_cavity,0.991022,1.2510
nnunet_v1,20260521,156052000036792,HZAU,8,abdominal_and_pelvic_cavity,0.994275,1.7692
nnunet_v1,20260521,156052000036792,HZAU,9,head,0.738328,36.7930
nnunet_v1,20260521,156052000037111,HZAU,1,front,0.982044,10.0000
nnunet_v1,20260521,156052000037111,HZAU,2,middle,0.978751,10.0000
nnunet_v1,20260521,156052000037111,HZAU,3,end,0.990346,5.0000
nnunet_v1,20260521,156052000037111,HZAU,4,left_kidney,0.972607,1.8080
nnunet_v1,20260521,156052000037111,HZAU,5,right_kidney,0.966437,2.7120
nnunet_v1,20260521,156052000037111,HZAU,7,thoracic_cavity,0.990799,1.2784
nnunet_v1,20260521,156052000037111,HZAU,8,abdominal_and_pelvic_cavity,0.993367,1.8080
nnunet_v1,20260521,156052000037111,HZAU,9,head,0.977845,10.0000
nnunet_v1,20260521,156052000037142,HZAU,1,front,0.979784,12.7958
nnunet_v1,20260521,156052000037142,HZAU,2,middle,0.979206,10.0000
nnunet_v1,20260521,156052000037142,HZAU,3,end,0.986666,10.0000
nnunet_v1,20260521,156052000037142,HZAU,4,left_kidney,0.800281,26.9860
nnunet_v1,20260521,156052000037142,HZAU,5,right_kidney,0.850815,115.3478
nnunet_v1,20260521,156052000037142,HZAU,7,thoracic_cavity,0.990895,1.5966
nnunet_v1,20260521,156052000037142,HZAU,8,abdominal_and_pelvic_cavity,0.993014,2.2580
nnunet_v1,20260521,156052000037142,HZAU,9,head,0.953824,15.0000
nnunet_v1,20260521,156052000037132,HZAU,1,front,0.979386,10.1553
nnunet_v1,20260521,156052000037132,HZAU,2,middle,0.976787,10.0000
nnunet_v1,20260521,156052000037132,HZAU,3,end,0.990326,5.0000
nnunet_v1,20260521,156052000037132,HZAU,4,left_kidney,0.944929,5.0000
nnunet_v1,20260521,156052000037132,HZAU,5,right_kidney,0.966710,2.5020
nnunet_v1,20260521,156052000037132,HZAU,7,thoracic_cavity,0.991557,1.2510
nnunet_v1,20260521,156052000037132,HZAU,8,abdominal_and_pelvic_cavity,0.993387,1.7692
nnunet_v1,20260521,156052000037132,HZAU,9,head,0.973767,10.0000
nnunet_v1,20260521,156052000037134,HZAU,1,front,0.978664,11.0903
nnunet_v1,20260521,156052000037134,HZAU,2,middle,0.977666,10.0000
nnunet_v1,20260521,156052000037134,HZAU,3,end,0.988893,7.0247
nnunet_v1,20260521,156052000037134,HZAU,4,left_kidney,0.978791,1.1630
nnunet_v1,20260521,156052000037134,HZAU,5,right_kidney,0.975120,1.6447
nnunet_v1,20260521,156052000037134,HZAU,7,thoracic_cavity,0.990108,1.6447
nnunet_v1,20260521,156052000037134,HZAU,8,abdominal_and_pelvic_cavity,0.991965,1.6447
nnunet_v1,20260521,156052000037134,HZAU,9,head,0.965236,10.1344
nnunet_v1,20260521,156052000036803,HZAU,1,front,0.981193,10.4360
nnunet_v1,20260521,156052000036803,HZAU,2,middle,0.976652,10.2445
nnunet_v1,20260521,156052000036803,HZAU,3,end,0.988814,10.0000
nnunet_v1,20260521,156052000036803,HZAU,4,left_kidney,0.949208,5.9076
nnunet_v1,20260521,156052000036803,HZAU,5,right_kidney,0.953908,111.8532
nnunet_v1,20260521,156052000036803,HZAU,7,thoracic_cavity,0.990609,0.9950
nnunet_v1,20260521,156052000036803,HZAU,8,abdominal_and_pelvic_cavity,0.993355,1.4071
nnunet_v1,20260521,156052000036803,HZAU,9,head,0.973952,10.0000
nnunet_v1,20260521,136518_122095,TB,1,front,0.988443,10.0000
nnunet_v1,20260521,136518_122095,TB,2,middle,0.972662,10.0000
nnunet_v1,20260521,136518_122095,TB,3,end,0.981459,7.5779
nnunet_v1,20260521,136518_122095,TB,4,left_kidney,0.567072,55.4265
nnunet_v1,20260521,136518_122095,TB,5,right_kidney,0.733553,143.9156
nnunet_v1,20260521,136518_122095,TB,6,testis,0.950754,6.6388
nnunet_v1,20260521,136518_122095,TB,7,thoracic_cavity,0.979931,3.5210
nnunet_v1,20260521,136518_122095,TB,8,abdominal_and_pelvic_cavity,0.981647,4.9795
nnunet_v1,20260521,136514_122984,TB,1,front,0.987694,10.0000
nnunet_v1,20260521,136514_122984,TB,2,middle,0.974107,10.0000
nnunet_v1,20260521,136514_122984,TB,3,end,0.982642,6.9887
nnunet_v1,20260521,136514_122984,TB,4,left_kidney,0.948441,6.9053
nnunet_v1,20260521,136514_122984,TB,5,right_kidney,0.955852,147.2637
nnunet_v1,20260521,136514_122984,TB,6,testis,0.915752,7.6272
nnunet_v1,20260521,136514_122984,TB,7,thoracic_cavity,0.981812,2.9297
nnunet_v1,20260521,136514_122984,TB,8,abdominal_and_pelvic_cavity,0.983321,4.3673
nnunet_v1,20260521,136032_122089,TB,1,front,0.974713,20.0000
nnunet_v1,20260521,136032_122089,TB,2,middle,0.958476,19.6755
nnunet_v1,20260521,136032_122089,TB,3,end,0.977377,10.0645
nnunet_v1,20260521,136032_122089,TB,4,left_kidney,0.956833,5.0000
nnunet_v1,20260521,136032_122089,TB,5,right_kidney,0.956962,2.7621
nnunet_v1,20260521,136032_122089,TB,6,testis,0.949472,5.0000
nnunet_v1,20260521,136032_122089,TB,7,thoracic_cavity,0.967052,7.5779
nnunet_v1,20260521,136032_122089,TB,8,abdominal_and_pelvic_cavity,0.979683,5.0000
nnunet_v1,20260521,156052000037184,HZAU,1,front,0.979131,15.0000
nnunet_v1,20260521,156052000037184,HZAU,2,middle,0.974301,13.3510
nnunet_v1,20260521,156052000037184,HZAU,3,end,0.985748,10.3839
nnunet_v1,20260521,156052000037184,HZAU,4,left_kidney,0.965973,2.5020
nnunet_v1,20260521,156052000037184,HZAU,5,right_kidney,0.977521,1.2510
nnunet_v1,20260521,156052000037184,HZAU,7,thoracic_cavity,0.992054,1.2510
nnunet_v1,20260521,156052000037184,HZAU,8,abdominal_and_pelvic_cavity,0.992134,2.5020
nnunet_v1,20260521,156052000037184,HZAU,9,head,0.968891,11.7951
nnunet_v1,20260521,156202411000033,HZAU,1,front,0.980851,10.3082
nnunet_v1,20260521,156202411000033,HZAU,2,middle,0.972142,11.4586
nnunet_v1,20260521,156202411000033,HZAU,3,end,0.986420,10.0000
nnunet_v1,20260521,156202411000033,HZAU,4,left_kidney,0.979683,1.2510
nnunet_v1,20260521,156202411000033,HZAU,5,right_kidney,0.976512,1.2510
nnunet_v1,20260521,156202411000033,HZAU,7,thoracic_cavity,0.990729,1.2510
nnunet_v1,20260521,156202411000033,HZAU,8,abdominal_and_pelvic_cavity,0.993639,1.2510
nnunet_v1,20260521,156202411000033,HZAU,9,head,0.981461,5.3217
nnunet_v1,20260521,156052000037201,HZAU,1,front,0.969885,25.0000
nnunet_v1,20260521,156052000037201,HZAU,2,middle,0.979239,10.0000
nnunet_v1,20260521,156052000037201,HZAU,3,end,0.986844,10.0601
nnunet_v1,20260521,156052000037201,HZAU,4,left_kidney,0.972169,1.5528
nnunet_v1,20260521,156052000037201,HZAU,5,right_kidney,0.978723,2.1960
nnunet_v1,20260521,156052000037201,HZAU,7,thoracic_cavity,0.991418,1.5528
nnunet_v1,20260521,156052000037201,HZAU,8,abdominal_and_pelvic_cavity,0.993723,1.5528
nnunet_v1,20260521,156052000037201,HZAU,9,head,0.913648,33.4559
nnunet_v1,20260521,156052000037691,HZAU,1,front,0.977513,15.0000
nnunet_v1,20260521,156052000037691,HZAU,2,middle,0.972402,15.0000
nnunet_v1,20260521,156052000037691,HZAU,3,end,0.989593,5.0000
nnunet_v1,20260521,156052000037691,HZAU,4,left_kidney,0.970436,1.7480
nnunet_v1,20260521,156052000037691,HZAU,5,right_kidney,0.975781,1.2360
nnunet_v1,20260521,156052000037691,HZAU,7,thoracic_cavity,0.989873,2.4720
nnunet_v1,20260521,156052000037691,HZAU,8,abdominal_and_pelvic_cavity,0.993305,1.7480
nnunet_v1,20260521,156052000037691,HZAU,9,head,0.978498,10.0000
nnunet_v1,20260521,156202411000574,HZAU,1,front,0.973449,15.0000
nnunet_v1,20260521,156202411000574,HZAU,2,middle,0.973331,10.2618
nnunet_v1,20260521,156202411000574,HZAU,3,end,0.987683,10.0000
nnunet_v1,20260521,156202411000574,HZAU,4,left_kidney,0.976327,1.4566
nnunet_v1,20260521,156202411000574,HZAU,5,right_kidney,0.979668,1.0300
nnunet_v1,20260521,156202411000574,HZAU,7,thoracic_cavity,0.991814,1.0300
nnunet_v1,20260521,156202411000574,HZAU,8,abdominal_and_pelvic_cavity,0.993028,1.4566
nnunet_v1,20260521,156202411000574,HZAU,9,head,0.952442,15.0000
nnunet_v1,20260521,156052000037670,HZAU,1,front,0.954754,21.3223
nnunet_v1,20260521,156052000037670,HZAU,2,middle,0.951425,21.7801
nnunet_v1,20260521,156052000037670,HZAU,3,end,0.981044,20.0000
nnunet_v1,20260521,156052000037670,HZAU,4,left_kidney,0.976163,1.2320
nnunet_v1,20260521,156052000037670,HZAU,5,right_kidney,0.980866,1.2320
nnunet_v1,20260521,156052000037670,HZAU,7,thoracic_cavity,0.990337,1.2320
nnunet_v1,20260521,156052000037670,HZAU,8,abdominal_and_pelvic_cavity,0.992951,1.7423
nnunet_v1,20260521,156052000037670,HZAU,9,head,0.943702,20.0000
nnunet_v1,20260521,156052000037636,HZAU,1,front,0.978752,15.0000
nnunet_v1,20260521,156052000037636,HZAU,2,middle,0.981070,10.0000
nnunet_v1,20260521,156052000037636,HZAU,3,end,0.989149,5.0000
nnunet_v1,20260521,156052000037636,HZAU,4,left_kidney,0.961768,116.3590
nnunet_v1,20260521,156052000037636,HZAU,5,right_kidney,0.965535,4.0707
nnunet_v1,20260521,156052000037636,HZAU,7,thoracic_cavity,0.990285,1.1290
nnunet_v1,20260521,156052000037636,HZAU,8,abdominal_and_pelvic_cavity,0.993567,1.1290
nnunet_v1,20260521,156052000037636,HZAU,9,head,0.964968,12.0784
nnunet_v1,20260521,206178_202851,TB,1,front,0.981359,13.5969
nnunet_v1,20260521,206178_202851,TB,2,middle,0.965835,12.4625
nnunet_v1,20260521,206178_202851,TB,3,end,0.983759,6.1154
nnunet_v1,20260521,206178_202851,TB,4,left_kidney,0.918940,54.9005
nnunet_v1,20260521,206178_202851,TB,5,right_kidney,0.918619,10.5276
nnunet_v1,20260521,206178_202851,TB,6,testis,0.931643,6.1154
nnunet_v1,20260521,206178_202851,TB,7,thoracic_cavity,0.981351,3.0882
nnunet_v1,20260521,206178_202851,TB,8,abdominal_and_pelvic_cavity,0.985795,3.9062
nnunet_v1,20260521,308577_304377,TB,1,front,0.974233,20.0000
nnunet_v1,20260521,308577_304377,TB,2,middle,0.961866,15.3545
nnunet_v1,20260521,308577_304377,TB,3,end,0.985577,5.0000
nnunet_v1,20260521,308577_304377,TB,4,left_kidney,0.880306,120.9793
nnunet_v1,20260521,308577_304377,TB,5,right_kidney,0.906601,7.9465
nnunet_v1,20260521,308577_304377,TB,6,testis,0.951441,4.0265
nnunet_v1,20260521,308577_304377,TB,7,thoracic_cavity,0.981300,2.1837
nnunet_v1,20260521,308577_304377,TB,8,abdominal_and_pelvic_cavity,0.983373,3.9062
nnunet_v1,20260521,207633_204331,TB,1,front,0.979086,15.0000
nnunet_v1,20260521,207633_204331,TB,2,middle,0.959882,15.0000
nnunet_v1,20260521,207633_204331,TB,3,end,0.980947,10.0000
nnunet_v1,20260521,207633_204331,TB,4,left_kidney,0.965776,2.1837
nnunet_v1,20260521,207633_204331,TB,5,right_kidney,0.974216,1.3811
nnunet_v1,20260521,207633_204331,TB,6,testis,0.937845,5.7951
nnunet_v1,20260521,207633_204331,TB,7,thoracic_cavity,0.981277,3.0882
nnunet_v1,20260521,207633_204331,TB,8,abdominal_and_pelvic_cavity,0.980742,4.8828
nnunet_v1,20260521,156052000037404,HZAU,1,front,0.980368,10.1388
nnunet_v1,20260521,156052000037404,HZAU,2,middle,0.977998,10.0000
nnunet_v1,20260521,156052000037404,HZAU,3,end,0.989475,5.0000
nnunet_v1,20260521,156052000037404,HZAU,4,left_kidney,0.904579,106.7247
nnunet_v1,20260521,156052000037404,HZAU,5,right_kidney,0.928620,7.9644
nnunet_v1,20260521,156052000037404,HZAU,7,thoracic_cavity,0.990838,1.0940
nnunet_v1,20260521,156052000037404,HZAU,8,abdominal_and_pelvic_cavity,0.993340,1.5472
nnunet_v1,20260521,156052000037404,HZAU,9,head,0.971689,10.0000
nnunet_v1,20260521,308495_301122,TB,1,front,0.974303,20.0000
nnunet_v1,20260521,308495_301122,TB,2,middle,0.960455,17.1167
nnunet_v1,20260521,308495_301122,TB,3,end,0.986649,5.0000
nnunet_v1,20260521,308495_301122,TB,4,left_kidney,0.940958,75.6928
nnunet_v1,20260521,308495_301122,TB,5,right_kidney,0.944322,5.0000
nnunet_v1,20260521,308495_301122,TB,6,testis,0.946946,4.8828
nnunet_v1,20260521,308495_301122,TB,7,thoracic_cavity,0.982219,3.0882
nnunet_v1,20260521,308495_301122,TB,8,abdominal_and_pelvic_cavity,0.982092,4.0265
nnunet_v1,20260521,205870_202923,TB,1,front,0.969117,23.6199
nnunet_v1,20260521,205870_202923,TB,2,middle,0.952376,25.0000
nnunet_v1,20260521,205870_202923,TB,3,end,0.980494,10.0000
nnunet_v1,20260521,205870_202923,TB,4,left_kidney,0.968159,3.0882
nnunet_v1,20260521,205870_202923,TB,5,right_kidney,0.972947,1.9531
nnunet_v1,20260521,205870_202923,TB,6,testis,0.937235,9.7656
nnunet_v1,20260521,205870_202923,TB,7,thoracic_cavity,0.980594,4.1432
nnunet_v1,20260521,205870_202923,TB,8,abdominal_and_pelvic_cavity,0.983325,4.3673
nnunet_v1,20260521,207541_202151,TB,1,front,0.974238,20.0000
nnunet_v1,20260521,207541_202151,TB,2,middle,0.954742,20.0000
nnunet_v1,20260521,207541_202151,TB,3,end,0.980310,10.0000
nnunet_v1,20260521,207541_202151,TB,4,left_kidney,0.925748,5.6943
nnunet_v1,20260521,207541_202151,TB,5,right_kidney,0.926626,158.1113
nnunet_v1,20260521,207541_202151,TB,6,testis,0.938932,8.4007
nnunet_v1,20260521,207541_202151,TB,7,thoracic_cavity,0.979145,5.0000
nnunet_v1,20260521,207541_202151,TB,8,abdominal_and_pelvic_cavity,0.981515,4.9795
nnunet_v1,20260521,308240_310625,TB,1,front,0.960778,25.0000
nnunet_v1,20260521,308240_310625,TB,2,middle,0.963368,15.4077
nnunet_v1,20260521,308240_310625,TB,3,end,0.981517,6.9053
nnunet_v1,20260521,308240_310625,TB,4,left_kidney,0.821049,27.1404
nnunet_v1,20260521,308240_310625,TB,5,right_kidney,0.845582,112.9588
nnunet_v1,20260521,308240_310625,TB,6,testis,0.951587,4.3673
nnunet_v1,20260521,308240_310625,TB,7,thoracic_cavity,0.978934,4.8828
nnunet_v1,20260521,308240_310625,TB,8,abdominal_and_pelvic_cavity,0.978964,4.8828
nnunet_v1,20260521,305810_305052,TB,1,front,0.977662,15.0000
nnunet_v1,20260521,305810_305052,TB,2,middle,0.970207,11.2985
nnunet_v1,20260521,305810_305052,TB,3,end,0.981890,6.5510
nnunet_v1,20260521,305810_305052,TB,4,left_kidney,0.924937,86.7789
nnunet_v1,20260521,305810_305052,TB,5,right_kidney,0.920842,14.5176
nnunet_v1,20260521,305810_305052,TB,6,testis,0.937778,5.0945
nnunet_v1,20260521,305810_305052,TB,7,thoracic_cavity,0.976350,5.0000
nnunet_v1,20260521,305810_305052,TB,8,abdominal_and_pelvic_cavity,0.984273,5.0000
nnunet_v1,20260521,313120_310061,TB,1,front,0.992089,5.0000
nnunet_v1,20260521,313120_310061,TB,2,middle,0.976336,6.2531
nnunet_v1,20260521,313120_310061,TB,3,end,0.982938,5.0000
nnunet_v1,20260521,313120_310061,TB,4,left_kidney,0.946990,3.9062
nnunet_v1,20260521,313120_310061,TB,5,right_kidney,0.951104,3.9062
nnunet_v1,20260521,313120_310061,TB,6,testis,0.939210,5.7122
nnunet_v1,20260521,313120_310061,TB,7,thoracic_cavity,0.981610,3.5210
nnunet_v1,20260521,313120_310061,TB,8,abdominal_and_pelvic_cavity,0.983280,3.9062
nnunet_v1,20260521,404728_401086,TB,1,front,0.978478,15.0000
nnunet_v1,20260521,404728_401086,TB,2,middle,0.961447,15.0000
nnunet_v1,20260521,404728_401086,TB,3,end,0.984292,5.0000
nnunet_v1,20260521,404728_401086,TB,4,left_kidney,0.918679,10.0000
nnunet_v1,20260521,404728_401086,TB,5,right_kidney,0.948062,2.9297
nnunet_v1,20260521,404728_401086,TB,6,testis,0.905729,9.2755
nnunet_v1,20260521,404728_401086,TB,7,thoracic_cavity,0.975790,5.0000
nnunet_v1,20260521,404728_401086,TB,8,abdominal_and_pelvic_cavity,0.982270,4.8828
nnunet_v1,20260521,501877_500337,TB,1,front,0.986400,10.0000
nnunet_v1,20260521,501877_500337,TB,2,middle,0.969692,10.0000
nnunet_v1,20260521,501877_500337,TB,3,end,0.981121,5.8768
nnunet_v1,20260521,501877_500337,TB,4,left_kidney,0.935055,2.9297
nnunet_v1,20260521,501877_500337,TB,5,right_kidney,0.939388,3.9062
nnunet_v1,20260521,501877_500337,TB,6,testis,0.911389,15.5566
nnunet_v1,20260521,501877_500337,TB,7,thoracic_cavity,0.976662,4.8828
nnunet_v1,20260521,501877_500337,TB,8,abdominal_and_pelvic_cavity,0.977954,4.8828
nnunet_v1,20260521,404717_401091,TB,1,front,0.988938,7.9465
nnunet_v1,20260521,404717_401091,TB,2,middle,0.974279,10.0000
nnunet_v1,20260521,404717_401091,TB,3,end,0.981886,10.0000
nnunet_v1,20260521,404717_401091,TB,4,left_kidney,0.921921,6.5251
nnunet_v1,20260521,404717_401091,TB,5,right_kidney,0.957485,2.7621
nnunet_v1,20260521,404717_401091,TB,6,testis,0.956282,5.0000
nnunet_v1,20260521,404717_401091,TB,7,thoracic_cavity,0.982496,2.7621
nnunet_v1,20260521,404717_401091,TB,8,abdominal_and_pelvic_cavity,0.983515,4.0265
nnunet_v1,20260521,405948_400388,TB,1,front,0.985215,11.7536
nnunet_v1,20260521,405948_400388,TB,2,middle,0.966711,11.7941
nnunet_v1,20260521,405948_400388,TB,3,end,0.983201,6.4197
nnunet_v1,20260521,405948_400388,TB,4,left_kidney,0.941630,4.8828
nnunet_v1,20260521,405948_400388,TB,5,right_kidney,0.899749,80.2835
nnunet_v1,20260521,405948_400388,TB,6,testis,0.928934,5.8594
nnunet_v1,20260521,405948_400388,TB,7,thoracic_cavity,0.976319,4.8828
nnunet_v1,20260521,405948_400388,TB,8,abdominal_and_pelvic_cavity,0.982283,4.8828
nnunet_v1,20260521,403390_402127,TB,1,front,0.982221,12.1132
nnunet_v1,20260521,403390_402127,TB,2,middle,0.972684,10.0000
nnunet_v1,20260521,403390_402127,TB,3,end,0.985623,5.1872
nnunet_v1,20260521,403390_402127,TB,4,left_kidney,0.620470,49.0385
nnunet_v1,20260521,403390_402127,TB,5,right_kidney,0.756031,131.3789
nnunet_v1,20260521,403390_402127,TB,6,testis,0.949306,5.2590
nnunet_v1,20260521,403390_402127,TB,7,thoracic_cavity,0.981264,2.9297
nnunet_v1,20260521,403390_402127,TB,8,abdominal_and_pelvic_cavity,0.980727,5.0000
nnunet_v1,20260521,403339_402475,TB,1,front,0.975105,17.0250
nnunet_v1,20260521,403339_402475,TB,2,middle,0.964045,16.2218
nnunet_v1,20260521,403339_402475,TB,3,end,0.980892,10.0000
nnunet_v1,20260521,403339_402475,TB,4,left_kidney,0.937162,5.2590
nnunet_v1,20260521,403339_402475,TB,5,right_kidney,0.951645,3.0882
nnunet_v1,20260521,403339_402475,TB,6,testis,0.943954,6.4677
nnunet_v1,20260521,403339_402475,TB,7,thoracic_cavity,0.973891,5.0000
nnunet_v1,20260521,403339_402475,TB,8,abdominal_and_pelvic_cavity,0.978659,5.0945
nnunet_v1,20260522,156052000030695,HZAU,1,front,0.958174,25.0000
nnunet_v1,20260522,156052000030695,HZAU,2,middle,0.982507,5.5911
nnunet_v1,20260522,156052000030695,HZAU,3,end,0.991527,5.0000
nnunet_v1,20260522,156052000030695,HZAU,4,left_kidney,0.797952,128.2835
nnunet_v1,20260522,156052000030695,HZAU,5,right_kidney,0.630602,23.1923
nnunet_v1,20260522,156052000030695,HZAU,7,thoracic_cavity,0.993235,1.2510
nnunet_v1,20260522,156052000030695,HZAU,8,abdominal_and_pelvic_cavity,0.992813,1.2510
nnunet_v1,20260522,156052000030695,HZAU,9,head,0.903916,25.8918
nnunet_v1,20260522,156052000037132,HZAU,1,front,0.976719,11.8613
nnunet_v1,20260522,156052000037132,HZAU,2,middle,0.975453,10.0000
nnunet_v1,20260522,156052000037132,HZAU,3,end,0.990358,5.0000
nnunet_v1,20260522,156052000037132,HZAU,4,left_kidney,0.952407,3.5384
nnunet_v1,20260522,156052000037132,HZAU,5,right_kidney,0.967747,1.7692
nnunet_v1,20260522,156052000037132,HZAU,7,thoracic_cavity,0.992739,1.2510
nnunet_v1,20260522,156052000037132,HZAU,8,abdominal_and_pelvic_cavity,0.993402,1.2510
nnunet_v1,20260522,156052000037132,HZAU,9,head,0.972289,10.0000
nnunet_v1,20260522,156052000036762,HZAU,1,front,0.984239,10.0000
nnunet_v1,20260522,156052000036762,HZAU,2,middle,0.980977,6.2518
nnunet_v1,20260522,156052000036762,HZAU,3,end,0.989423,5.0000
nnunet_v1,20260522,156052000036762,HZAU,4,left_kidney,0.979470,1.2510
nnunet_v1,20260522,156052000036762,HZAU,5,right_kidney,0.977256,1.2510
nnunet_v1,20260522,156052000036762,HZAU,7,thoracic_cavity,0.992518,1.2510
nnunet_v1,20260522,156052000036762,HZAU,8,abdominal_and_pelvic_cavity,0.993509,1.2510
nnunet_v1,20260522,156052000036762,HZAU,9,head,0.986867,5.0000
nnunet_v1,20260522,156052000037131,HZAU,1,front,0.983387,10.0000
nnunet_v1,20260522,156052000037131,HZAU,2,middle,0.980382,7.0739
nnunet_v1,20260522,156052000037131,HZAU,3,end,0.992083,5.0000
nnunet_v1,20260522,156052000037131,HZAU,4,left_kidney,0.977400,1.2510
