network,seed,case_id,source,class_id,class_name,is_evaluable,domain_voxels,GT_voxels,Pred_voxels,TP,FP,FN,TN,TP_percent,FP_percent,FN_percent,TN_percent,Dice,IoU,Precision,Recall,Specificity,FPR,FP_GT_ratio,HD95,missed,absent_FP_voxels,absent_FP_rate,absent_FP_incidence
nnunet_2d_condlr,20260522,136032_122089,TB,6,testis,True,22459330,318368,312416,301791,10625,16577,22130337,1.3437221858354635,0.047307733578873454,0.07380896936818684,98.53516111121748,0.9568758877840909,0.9173173897316964,0.9659908583427225,0.947931324756257,0.9995201202188053,0.00047987978119469243,0.03337332897778671,5.094474698510339,False,nan,nan,nan
nnunet_2d_condlr,20260522,136032_122089,TB,7,thoracic_cavity,True,22459330,1132754,1090399,1080907,9492,51847,21317084,4.812730388662529,0.042263059494651,0.2308483823871861,94.91415816945563,0.9724090064876326,0.9462996587425125,0.9912949296541909,0.9542292501284481,0.9995549215213919,0.0004450784786080991,0.008379577560529471,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,136032_122089,TB,8,abdominal_and_pelvic_cavity,True,22459330,3551021,3532359,3476277,56082,74744,18852227,15.47809752116381,0.24970468843015353,0.3327971048112299,83.9394006855948,0.9815305687397824,0.9637310051861563,0.9841233577900774,0.9789514058069496,0.9970340023531454,0.002965997646854618,0.015793204264351015,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,136032_122089,TB,9,head,False,22459330,0,0,0,0,0,22459330,0.0,0.0,0.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,False,0.0,0.0,0.0
nnunet_2d_condlr,20260522,136514_122984,TB,1,front,True,23179525,5846578,5843557,5833338,10219,13240,17322728,25.165908274651876,0.044086321872428356,0.05711937582845204,74.73288602764725,0.9979932652616929,0.9959945683621952,0.9982512363616886,0.997735427458592,0.9994104291670655,0.0005895708329345263,0.001747860030260436,0.9765625,False,nan,nan,nan
nnunet_2d_condlr,20260522,136514_122984,TB,2,middle,True,23179525,6070395,5971933,5927492,44441,142903,17064689,25.572102965871817,0.19172524027131702,0.6165052993967737,73.61966649446009,0.9844428751650013,0.9693623835537045,0.9925583558958213,0.9764590277897897,0.9974024979645371,0.002597502035462937,0.007320940400089286,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,136514_122984,TB,3,end,True,23179525,6358650,6454173,6321125,133048,37525,16687827,27.27029565963927,0.5739893289444025,0.16188856329023135,71.9938264481261,0.9866873209752449,0.9737244400463484,0.9793857400475631,0.9940985901095358,0.9920903044580023,0.007909695541997667,0.020923938257334497,5.0,False,nan,nan,nan
nnunet_2d_condlr,20260522,136514_122984,TB,4,left_kidney,True,23179525,61888,64760,61081,3679,807,23113958,0.2635127337596435,0.015871766138434672,0.003481520868093717,99.71713397923384,0.9645789905880867,0.9315814357832446,0.9431902408894379,0.9869603154084798,0.999840857437116,0.00015914256288391412,0.0594460961737332,2.7621358640099514,False,nan,nan,nan
nnunet_2d_condlr,20260522,136514_122984,TB,5,right_kidney,True,23179525,60776,63819,60384,3435,392,23115314,0.2605057696393692,0.014819112988726041,0.0016911476831384597,99.72298396968876,0.9692844817207753,0.9403996200028033,0.94617590372773,0.9935500855600895,0.9998514192960873,0.00014858070391265548,0.05651902066605239,2.7621358640099514,False,nan,nan,nan
nnunet_2d_condlr,20260522,136514_122984,TB,6,testis,True,23179525,187825,191686,177622,14064,10203,22977636,0.7662883514653557,0.06067423728484514,0.044017295436381894,99.12902011581342,0.9360571893831799,0.8798002862959349,0.9266300094946944,0.9456781578597099,0.9993883009955766,0.0006116990044233353,0.07487821110075868,5.524266333225928,False,nan,nan,nan
